subject,session,isLong,longProp,onlineErr
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,1
7,5,0,0.11,1
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,1
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,1
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,1
7,5,0,0.11,0
7,5,0,0.11,1
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,1
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
8,1,0,0.32,0
8,1,0,0.32,0
8,1,0,0.32,0
8,1,0,0.32,0
8,1,0,0.32,0
8,1,0,0.32,0
8,1,0,0.32,0
8,1,0,0.32,0
8,1,0,0.32,0
8,1,0,0.32,0
8,1,1,0.32,0
8,1,1,0.32,0
8,1,1,0.32,0
8,1,1,0.32,0
8,1,1,0.32,0
8,1,1,0.32,0
8,1,1,0.32,0
8,1,1,0.32,0
8,1,1,0.32,0
8,1,1,0.32,0
8,1,0,0.32,0
8,1,0,0.32,0
8,1,0,0.32,0
8,1,0,0.32,0
8,1,0,0.32,0
8,1,1,0.32,0
8,1,1,0.32,0
8,1,1,0.32,0
8,1,1,0.32,0
8,1,1,0.32,0
8,1,0,0.32,0
8,1,0,0.32,0
8,1,0,0.32,0
8,1,0,0.32,0
8,1,0,0.32,0
8,1,1,0.32,0
8,1,1,0.32,0
8,1,1,0.32,0
8,1,1,0.32,0
8,1,1,0.32,0
8,1,1,0.32,0
8,1,1,0.32,0
8,1,1,0.32,0
8,1,1,0.32,0
8,1,1,0.32,0
8,1,1,0.32,0
8,1,1,0.32,0
8,1,1,0.32,0
8,1,1,0.32,0
8,1,1,0.32,0
8,1,0,0.32,0
8,1,0,0.32,0
8,1,0,0.32,0
8,1,0,0.32,0
8,1,0,0.32,0
8,1,0,0.32,0
8,1,0,0.32,0
8,1,0,0.32,0
8,1,0,0.32,0
8,1,0,0.32,0
8,2,1,0.32,0
8,2,1,0.32,0
8,2,1,0.32,0
8,2,1,0.32,0
8,2,1,0.32,0
8,2,0,0.32,0
8,2,0,0.32,0
8,2,0,0.32,0
8,2,0,0.32,0
8,2,0,0.32,0
8,2,1,0.32,0
8,2,1,0.32,0
8,2,1,0.32,0
8,2,1,0.32,0
8,2,1,0.32,0
8,2,0,0.32,0
8,2,0,0.32,0
8,2,0,0.32,0
8,2,0,0.32,0
8,2,0,0.32,0
8,2,0,0.32,0
8,2,0,0.32,0
8,2,0,0.32,0
8,2,0,0.32,0
8,2,0,0.32,0
8,2,1,0.32,0
8,2,1,0.32,0
8,2,1,0.32,0
8,2,1,0.32,0
8,2,1,0.32,0
8,2,1,0.32,0
8,2,1,0.32,0
8,2,1,0.32,0
8,2,1,0.32,0
8,2,1,0.32,0
8,2,0,0.32,0
8,2,0,0.32,0
8,2,0,0.32,0
8,2,0,0.32,0
8,2,0,0.32,0
8,2,1,0.32,0
8,2,1,0.32,0
8,2,1,0.32,0
8,2,1,0.32,0
8,2,1,0.32,0
8,2,1,0.32,0
8,2,1,0.32,0
8,2,1,0.32,0
8,2,1,0.32,0
8,2,1,0.32,0
8,2,0,0.32,0
8,2,0,0.32,0
8,2,0,0.32,0
8,2,0,0.32,0
8,2,0,0.32,0
8,2,0,0.32,0
8,2,0,0.32,0
8,2,0,0.32,0
8,2,0,0.32,0
8,2,0,0.32,0
8,3,0,0.32,0
8,3,0,0.32,0
8,3,0,0.32,0
8,3,0,0.32,0
8,3,0,0.32,0
8,3,0,0.32,0
8,3,0,0.32,0
8,3,0,0.32,0
8,3,0,0.32,0
8,3,0,0.32,0
8,3,1,0.32,0
8,3,1,0.32,0
8,3,1,0.32,0
8,3,1,0.32,0
8,3,1,0.32,0
8,3,1,0.32,0
8,3,1,0.32,0
8,3,1,0.32,0
8,3,1,0.32,0
8,3,1,0.32,0
8,3,1,0.32,0
8,3,1,0.32,0
8,3,1,0.32,0
8,3,1,0.32,0
8,3,1,0.32,0
8,3,1,0.32,0
8,3,1,0.32,0
8,3,1,0.32,0
8,3,1,0.32,0
8,3,1,0.32,0
8,3,0,0.32,0
8,3,0,0.32,0
8,3,0,0.32,0
8,3,0,0.32,0
8,3,0,0.32,0
8,3,0,0.32,0
8,3,0,0.32,0
8,3,0,0.32,0
8,3,0,0.32,0
8,3,0,0.32,0
8,3,1,0.32,0
8,3,1,0.32,0
8,3,1,0.32,0
8,3,1,0.32,0
8,3,1,0.32,0
8,3,0,0.32,0
8,3,0,0.32,0
8,3,0,0.32,0
8,3,0,0.32,0
8,3,0,0.32,0
8,3,0,0.32,0
8,3,0,0.32,0
8,3,0,0.32,0
8,3,0,0.32,0
8,3,0,0.32,0
8,3,1,0.32,0
8,3,1,0.32,0
8,3,1,0.32,0
8,3,1,0.32,0
8,3,1,0.32,0
8,4,1,0.32,0
8,4,1,0.32,0
8,4,1,0.32,0
8,4,1,0.32,0
8,4,1,0.32,0
8,4,0,0.32,0
8,4,0,0.32,0
8,4,0,0.32,0
8,4,0,0.32,0
8,4,0,0.32,0
8,4,0,0.32,0
8,4,0,0.32,0
8,4,0,0.32,0
8,4,0,0.32,0
8,4,0,0.32,0
8,4,1,0.32,0
8,4,1,0.32,0
8,4,1,0.32,0
8,4,1,0.32,0
8,4,1,0.32,0
8,4,1,0.32,0
8,4,1,0.32,0
8,4,1,0.32,0
8,4,1,0.32,0
8,4,1,0.32,0
8,4,1,0.32,0
8,4,1,0.32,0
8,4,1,0.32,0
8,4,1,0.32,0
8,4,1,0.32,0
8,4,0,0.32,0
8,4,0,0.32,0
8,4,0,0.32,0
8,4,0,0.32,0
8,4,0,0.32,0
8,4,0,0.32,0
8,4,0,0.32,0
8,4,0,0.32,0
8,4,0,0.32,0
8,4,0,0.32,0
8,4,1,0.32,0
8,4,1,0.32,0
8,4,1,0.32,0
8,4,1,0.32,0
8,4,1,0.32,0
8,4,1,0.32,0
8,4,1,0.32,0
8,4,1,0.32,0
8,4,1,0.32,0
8,4,1,0.32,0
8,4,0,0.32,0
8,4,0,0.32,0
8,4,0,0.32,0
8,4,0,0.32,0
8,4,0,0.32,0
8,4,0,0.32,0
8,4,0,0.32,0
8,4,0,0.32,0
8,4,0,0.32,0
8,4,0,0.32,0
8,5,0,0.32,1
8,5,0,0.32,1
8,5,0,0.32,1
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,1
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,1
8,5,0,0.32,0
8,5,0,0.32,1
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,1
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,1
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,1
8,5,0,0.32,1
8,5,0,0.32,1
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,1
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,1
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,1
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,1
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,1
8,5,0,0.32,1
8,5,0,0.32,0
8,5,0,0.32,1
8,5,0,0.32,0
8,5,0,0.32,1
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,1
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,1
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,1
8,5,0,0.32,1
8,5,0,0.32,0
8,5,0,0.32,1
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,1
8,5,0,0.32,1
8,5,0,0.32,1
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,1
8,5,0,0.32,1
8,5,0,0.32,0
8,5,0,0.32,0
8,5,0,0.32,1
8,5,0,0.32,1
8,5,0,0.32,0
8,5,0,0.32,0
9,1,1,0.2,0
9,1,1,0.2,0
9,1,1,0.2,0
9,1,1,0.2,0
9,1,1,0.2,0
9,1,0,0.2,0
9,1,0,0.2,0
9,1,0,0.2,0
9,1,0,0.2,0
9,1,0,0.2,0
9,1,0,0.2,0
9,1,0,0.2,0
9,1,0,0.2,0
9,1,0,0.2,0
9,1,0,0.2,0
9,1,1,0.2,0
9,1,1,0.2,0
9,1,1,0.2,0
9,1,1,0.2,0
9,1,1,0.2,0
9,1,0,0.2,0
9,1,0,0.2,0
9,1,0,0.2,0
9,1,0,0.2,0
9,1,0,0.2,0
9,1,0,0.2,0
9,1,0,0.2,0
9,1,0,0.2,0
9,1,0,0.2,0
9,1,0,0.2,0
9,1,1,0.2,0
9,1,1,0.2,0
9,1,1,0.2,0
9,1,1,0.2,0
9,1,1,0.2,0
9,1,1,0.2,0
9,1,1,0.2,0
9,1,1,0.2,0
9,1,1,0.2,0
9,1,1,0.2,0
9,1,1,0.2,0
9,1,1,0.2,0
9,1,1,0.2,0
9,1,1,0.2,0
9,1,1,0.2,0
9,1,0,0.2,0
9,1,0,0.2,0
9,1,0,0.2,0
9,1,0,0.2,0
9,1,0,0.2,0
9,1,0,0.2,0
9,1,0,0.2,0
9,1,0,0.2,0
9,1,0,0.2,0
9,1,0,0.2,0
9,1,1,0.2,0
9,1,1,0.2,0
9,1,1,0.2,0
9,1,1,0.2,0
9,1,1,0.2,0
9,2,1,0.2,0
9,2,1,0.2,0
9,2,1,0.2,0
9,2,1,0.2,0
9,2,1,0.2,0
9,2,0,0.2,0
9,2,0,0.2,0
9,2,0,0.2,0
9,2,0,0.2,0
9,2,0,0.2,0
9,2,0,0.2,0
9,2,0,0.2,0
9,2,0,0.2,0
9,2,0,0.2,0
9,2,0,0.2,0
9,2,1,0.2,0
9,2,1,0.2,0
9,2,1,0.2,0
9,2,1,0.2,0
9,2,1,0.2,0
9,2,0,0.2,0
9,2,0,0.2,0
9,2,0,0.2,0
9,2,0,0.2,0
9,2,0,0.2,0
9,2,1,0.2,0
9,2,1,0.2,0
9,2,1,0.2,0
9,2,1,0.2,0
9,2,1,0.2,0
9,2,0,0.2,0
9,2,0,0.2,0
9,2,0,0.2,0
9,2,0,0.2,0
9,2,0,0.2,0
9,2,1,0.2,0
9,2,1,0.2,0
9,2,1,0.2,0
9,2,1,0.2,0
9,2,1,0.2,0
9,2,1,0.2,0
9,2,1,0.2,0
9,2,1,0.2,0
9,2,1,0.2,0
9,2,1,0.2,0
9,2,1,0.2,0
9,2,1,0.2,0
9,2,1,0.2,0
9,2,1,0.2,0
9,2,1,0.2,0
9,2,0,0.2,0
9,2,0,0.2,0
9,2,0,0.2,0
9,2,0,0.2,0
9,2,0,0.2,0
9,2,0,0.2,0
9,2,0,0.2,0
9,2,0,0.2,0
9,2,0,0.2,0
9,2,0,0.2,0
9,3,0,0.2,0
9,3,0,0.2,0
9,3,0,0.2,0
9,3,0,0.2,0
9,3,0,0.2,0
9,3,1,0.2,0
9,3,1,0.2,0
9,3,1,0.2,0
9,3,1,0.2,0
9,3,1,0.2,0
9,3,1,0.2,0
9,3,1,0.2,0
9,3,1,0.2,0
9,3,1,0.2,0
9,3,1,0.2,0
9,3,0,0.2,0
9,3,0,0.2,0
9,3,0,0.2,0
9,3,0,0.2,0
9,3,0,0.2,0
9,3,1,0.2,0
9,3,1,0.2,0
9,3,1,0.2,0
9,3,1,0.2,0
9,3,1,0.2,0
9,3,0,0.2,0
9,3,0,0.2,0
9,3,0,0.2,0
9,3,0,0.2,0
9,3,0,0.2,0
9,3,0,0.2,0
9,3,0,0.2,0
9,3,0,0.2,0
9,3,0,0.2,0
9,3,0,0.2,0
9,3,1,0.2,0
9,3,1,0.2,0
9,3,1,0.2,0
9,3,1,0.2,0
9,3,1,0.2,0
9,3,1,0.2,0
9,3,1,0.2,0
9,3,1,0.2,0
9,3,1,0.2,0
9,3,1,0.2,0
9,3,1,0.2,0
9,3,1,0.2,0
9,3,1,0.2,0
9,3,1,0.2,0
9,3,1,0.2,0
9,3,0,0.2,0
9,3,0,0.2,0
9,3,0,0.2,0
9,3,0,0.2,0
9,3,0,0.2,0
9,3,0,0.2,0
9,3,0,0.2,0
9,3,0,0.2,0
9,3,0,0.2,0
9,3,0,0.2,0
9,4,0,0.2,0
9,4,0,0.2,0
9,4,0,0.2,0
9,4,0,0.2,0
9,4,0,0.2,0
9,4,1,0.2,0
9,4,1,0.2,0
9,4,1,0.2,0
9,4,1,0.2,0
9,4,1,0.2,0
9,4,0,0.2,0
9,4,0,0.2,0
9,4,0,0.2,0
9,4,0,0.2,0
9,4,0,0.2,0
9,4,1,0.2,0
9,4,1,0.2,0
9,4,1,0.2,0
9,4,1,0.2,0
9,4,1,0.2,0
9,4,0,0.2,0
9,4,0,0.2,0
9,4,0,0.2,0
9,4,0,0.2,0
9,4,0,0.2,0
9,4,0,0.2,0
9,4,0,0.2,0
9,4,0,0.2,0
9,4,0,0.2,0
9,4,0,0.2,0
9,4,1,0.2,0
9,4,1,0.2,0
9,4,1,0.2,0
9,4,1,0.2,0
9,4,1,0.2,0
9,4,1,0.2,0
9,4,1,0.2,0
9,4,1,0.2,0
9,4,1,0.2,0
9,4,1,0.2,0
9,4,1,0.2,0
9,4,1,0.2,0
9,4,1,0.2,0
9,4,1,0.2,0
9,4,1,0.2,0
9,4,1,0.2,0
9,4,1,0.2,0
9,4,1,0.2,0
9,4,1,0.2,0
9,4,1,0.2,0
9,4,0,0.2,0
9,4,0,0.2,0
9,4,0,0.2,0
9,4,0,0.2,0
9,4,0,0.2,0
9,4,0,0.2,0
9,4,0,0.2,0
9,4,0,0.2,0
9,4,0,0.2,0
9,4,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,1
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,1
9,5,0,0.2,0
9,5,0,0.2,1
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,1
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,1
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,1
9,5,0,0.2,1
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,1
9,5,0,0.2,1
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,1
9,5,0,0.2,1
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,1
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,1
9,5,0,0.2,0
9,5,0,0.2,1
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,1
9,5,0,0.2,1
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,1
9,5,0,0.2,0
9,5,0,0.2,1
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,1
9,5,0,0.2,0
9,5,0,0.2,1
9,5,0,0.2,0
9,5,0,0.2,0
9,5,0,0.2,0
10,1,0,0.07,0
10,1,0,0.07,0
10,1,0,0.07,0
10,1,0,0.07,0
10,1,0,0.07,0
10,1,0,0.07,0
10,1,0,0.07,0
10,1,0,0.07,0
10,1,0,0.07,0
10,1,0,0.07,0
10,1,1,0.07,0
10,1,1,0.07,0
10,1,1,0.07,0
10,1,1,0.07,0
10,1,1,0.07,0
10,1,1,0.07,0
10,1,1,0.07,0
10,1,1,0.07,0
10,1,1,0.07,0
10,1,1,0.07,0
10,1,0,0.07,0
10,1,0,0.07,0
10,1,0,0.07,0
10,1,0,0.07,0
10,1,0,0.07,0
10,1,1,0.07,0
10,1,1,0.07,0
10,1,1,0.07,0
10,1,1,0.07,0
10,1,1,0.07,0
10,1,1,0.07,0
10,1,1,0.07,0
10,1,1,0.07,0
10,1,1,0.07,0
10,1,1,0.07,0
10,1,0,0.07,0
10,1,0,0.07,0
10,1,0,0.07,0
10,1,0,0.07,0
10,1,0,0.07,0
10,1,0,0.07,0
10,1,0,0.07,0
10,1,0,0.07,0
10,1,0,0.07,0
10,1,0,0.07,0
10,1,1,0.07,0
10,1,1,0.07,0
10,1,1,0.07,0
10,1,1,0.07,0
10,1,1,0.07,0
10,1,0,0.07,0
10,1,0,0.07,0
10,1,0,0.07,0
10,1,0,0.07,0
10,1,0,0.07,0
10,1,1,0.07,0
10,1,1,0.07,0
10,1,1,0.07,0
10,1,1,0.07,0
10,1,1,0.07,0
10,2,1,0.07,0
10,2,1,0.07,0
10,2,1,0.07,0
10,2,1,0.07,0
10,2,1,0.07,0
10,2,0,0.07,0
10,2,0,0.07,0
10,2,0,0.07,0
10,2,0,0.07,0
10,2,0,0.07,0
10,2,0,0.07,0
10,2,0,0.07,0
10,2,0,0.07,0
10,2,0,0.07,0
10,2,0,0.07,0
10,2,1,0.07,0
10,2,1,0.07,0
10,2,1,0.07,0
10,2,1,0.07,0
10,2,1,0.07,0
10,2,0,0.07,0
10,2,0,0.07,0
10,2,0,0.07,0
10,2,0,0.07,0
10,2,0,0.07,0
10,2,1,0.07,0
10,2,1,0.07,0
10,2,1,0.07,0
10,2,1,0.07,0
10,2,1,0.07,0
10,2,1,0.07,0
10,2,1,0.07,0
10,2,1,0.07,0
10,2,1,0.07,0
10,2,1,0.07,0
10,2,0,0.07,0
10,2,0,0.07,0
10,2,0,0.07,0
10,2,0,0.07,0
10,2,0,0.07,0
10,2,1,0.07,0
10,2,1,0.07,0
10,2,1,0.07,0
10,2,1,0.07,0
10,2,1,0.07,0
10,2,1,0.07,0
10,2,1,0.07,0
10,2,1,0.07,0
10,2,1,0.07,0
10,2,1,0.07,0
10,2,0,0.07,0
10,2,0,0.07,0
10,2,0,0.07,0
10,2,0,0.07,0
10,2,0,0.07,0
10,2,0,0.07,0
10,2,0,0.07,0
10,2,0,0.07,0
10,2,0,0.07,0
10,2,0,0.07,0
10,3,0,0.07,0
10,3,0,0.07,0
10,3,0,0.07,0
10,3,0,0.07,0
10,3,0,0.07,0
10,3,0,0.07,0
10,3,0,0.07,0
10,3,0,0.07,0
10,3,0,0.07,0
10,3,0,0.07,0
10,3,1,0.07,0
10,3,1,0.07,0
10,3,1,0.07,0
10,3,1,0.07,0
10,3,1,0.07,0
10,3,1,0.07,0
10,3,1,0.07,0
10,3,1,0.07,0
10,3,1,0.07,0
10,3,1,0.07,0
10,3,1,0.07,0
10,3,1,0.07,0
10,3,1,0.07,0
10,3,1,0.07,0
10,3,1,0.07,0
10,3,1,0.07,0
10,3,1,0.07,0
10,3,1,0.07,0
10,3,1,0.07,0
10,3,1,0.07,0
10,3,0,0.07,0
10,3,0,0.07,0
10,3,0,0.07,0
10,3,0,0.07,0
10,3,0,0.07,0
10,3,0,0.07,0
10,3,0,0.07,0
10,3,0,0.07,0
10,3,0,0.07,0
10,3,0,0.07,0
10,3,0,0.07,0
10,3,0,0.07,0
10,3,0,0.07,0
10,3,0,0.07,0
10,3,0,0.07,0
10,3,0,0.07,0
10,3,0,0.07,0
10,3,0,0.07,0
10,3,0,0.07,0
10,3,0,0.07,0
10,3,1,0.07,0
10,3,1,0.07,0
10,3,1,0.07,0
10,3,1,0.07,0
10,3,1,0.07,0
10,3,1,0.07,0
10,3,1,0.07,0
10,3,1,0.07,0
10,3,1,0.07,0
10,3,1,0.07,0
10,4,0,0.07,0
10,4,0,0.07,0
10,4,0,0.07,0
10,4,0,0.07,0
10,4,0,0.07,0
10,4,0,0.07,0
10,4,0,0.07,0
10,4,0,0.07,0
10,4,0,0.07,0
10,4,0,0.07,0
10,4,1,0.07,0
10,4,1,0.07,0
10,4,1,0.07,0
10,4,1,0.07,0
10,4,1,0.07,0
10,4,1,0.07,0
10,4,1,0.07,0
10,4,1,0.07,0
10,4,1,0.07,0
10,4,1,0.07,0
10,4,1,0.07,0
10,4,1,0.07,0
10,4,1,0.07,0
10,4,1,0.07,0
10,4,1,0.07,0
10,4,1,0.07,0
10,4,1,0.07,0
10,4,1,0.07,0
10,4,1,0.07,0
10,4,1,0.07,0
10,4,0,0.07,0
10,4,0,0.07,0
10,4,0,0.07,0
10,4,0,0.07,0
10,4,0,0.07,0
10,4,0,0.07,0
10,4,0,0.07,0
10,4,0,0.07,0
10,4,0,0.07,0
10,4,0,0.07,0
10,4,0,0.07,0
10,4,0,0.07,0
10,4,0,0.07,0
10,4,0,0.07,0
10,4,0,0.07,0
10,4,1,0.07,0
10,4,1,0.07,0
10,4,1,0.07,0
10,4,1,0.07,0
10,4,1,0.07,0
10,4,0,0.07,0
10,4,0,0.07,0
10,4,0,0.07,0
10,4,0,0.07,0
10,4,0,0.07,0
10,4,1,0.07,0
10,4,1,0.07,0
10,4,1,0.07,0
10,4,1,0.07,0
10,4,1,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,1
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,1
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,1
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,1
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,1
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,1
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,1
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
10,5,0,0.07,0
11,1,0,0.38,0
11,1,0,0.38,0
11,1,0,0.38,0
11,1,0,0.38,0
11,1,0,0.38,0
11,1,0,0.38,0
11,1,0,0.38,0
11,1,0,0.38,0
11,1,0,0.38,0
11,1,0,0.38,0
11,1,1,0.38,0
11,1,1,0.38,0
11,1,1,0.38,0
11,1,1,0.38,0
11,1,1,0.38,0
11,1,1,0.38,0
11,1,1,0.38,0
11,1,1,0.38,0
11,1,1,0.38,0
11,1,1,0.38,0
11,1,1,0.38,0
11,1,1,0.38,0
11,1,1,0.38,0
11,1,1,0.38,0
11,1,1,0.38,0
11,1,1,0.38,0
11,1,1,0.38,0
11,1,1,0.38,0
11,1,1,0.38,0
11,1,1,0.38,0
11,1,0,0.38,0
11,1,0,0.38,0
11,1,0,0.38,0
11,1,0,0.38,0
11,1,0,0.38,0
11,1,0,0.38,0
11,1,0,0.38,0
11,1,0,0.38,0
11,1,0,0.38,0
11,1,0,0.38,0
11,1,1,0.38,0
11,1,1,0.38,0
11,1,1,0.38,0
11,1,1,0.38,0
11,1,1,0.38,0
11,1,0,0.38,0
11,1,0,0.38,0
11,1,0,0.38,0
11,1,0,0.38,0
11,1,0,0.38,0
11,1,0,0.38,0
11,1,0,0.38,0
11,1,0,0.38,0
11,1,0,0.38,0
11,1,0,0.38,0
11,1,1,0.38,0
11,1,1,0.38,0
11,1,1,0.38,0
11,1,1,0.38,0
11,1,1,0.38,0
11,2,0,0.38,0
11,2,0,0.38,0
11,2,0,0.38,0
11,2,0,0.38,0
11,2,0,0.38,0
11,2,1,0.38,0
11,2,1,0.38,0
11,2,1,0.38,0
11,2,1,0.38,0
11,2,1,0.38,0
11,2,1,0.38,0
11,2,1,0.38,0
11,2,1,0.38,0
11,2,1,0.38,0
11,2,1,0.38,0
11,2,0,0.38,0
11,2,0,0.38,0
11,2,0,0.38,0
11,2,0,0.38,0
11,2,0,0.38,0
11,2,1,0.38,0
11,2,1,0.38,0
11,2,1,0.38,0
11,2,1,0.38,0
11,2,1,0.38,0
11,2,0,0.38,0
11,2,0,0.38,0
11,2,0,0.38,0
11,2,0,0.38,0
11,2,0,0.38,0
11,2,1,0.38,0
11,2,1,0.38,0
11,2,1,0.38,0
